movie,people,order,leading
10580,556,2,1
10580,30201,3,1
10580,4980,4,0
10580,6064,5,0
10581,15586,1,1
10581,209355,2,1
10581,104776,3,0
10581,32811,4,0
10581,15393,5,0
10582,652,1,1
10582,1585,2,1
10582,2535,3,0
10582,5254,4,0
10582,14108,5,0
10582,7090,6,0
10583,15593,1,1
10583,15592,2,1
10583,15591,3,1
10583,15590,4,1
10583,7702,5,1
10583,264655,6,1
10583,1816,7,0
10584,1336,1,1
10584,1062,2,1
10584,14935,3,0
10584,15469,4,0
10584,2464,5,0
10584,4588,6,0
10585,15600,1,1
10585,15599,2,1
10585,960,3,1
10585,14746,4,0
10585,15597,5,0
10585,15596,6,0
10585,15595,7,0
10585,14748,8,0
10585,75451,9,0
10586,556,1,1
10586,651,2,1
10586,1073,3,0
10586,15603,4,0
10586,15602,5,0
10586,30865,6,0
10586,94253,7,0
10586,26079,8,0
10586,16782,9,0
10586,94986,10,0
10586,30868,11,0
10586,38014,12,0
10586,29474,13,0
10586,184920,14,0
10586,113432,15,0
10586,16568,16,0
10586,29470,17,0
10586,14287,18,0
10586,94988,19,0
10586,195469,20,0
10586,99512,21,0
10586,70834,22,0
10586,95078,23,0
10586,25122,24,0
10586,6949,25,0
10586,159590,26,0
10586,24305,27,0
10586,11025,28,0
10586,232165,29,0
10586,232166,30,0
10586,181281,31,0
10586,14392,32,0
10586,37307,33,0
10586,91012,34,0
10586,24302,35,0
10586,232167,36,0
10586,30216,37,0
10586,262780,38,0
10586,232168,39,0
10586,94956,40,0
10586,232169,41,0
10586,232170,42,0
10586,232171,43,0
10586,232172,44,0
10586,180203,45,0
10586,47507,46,0
10586,58664,47,0
10586,142408,48,0
10586,232173,49,0
10586,232174,50,0
10586,179832,51,0
10586,16569,52,0
10586,232175,53,0
10586,24304,54,0
10586,14497,55,0
10586,94949,56,0
10586,37303,57,0
10586,180043,58,0
10586,82017,59,0
10586,232176,60,0
10586,17132,61,0
10586,232177,62,0
10586,179117,63,0
10586,188183,64,0
10586,35265,65,0
10586,181284,66,0
10586,232178,67,0
10586,179996,68,0
10586,179911,69,0
10586,177918,70,0
10586,94929,71,0
10586,192110,72,0
10586,232179,73,0
10587,500,1,1
10587,638,2,1
10587,1032,3,0
10587,10597,4,0
10587,15611,5,0
10587,13917,6,0
10587,15610,7,0
10587,9964,8,0
10587,196560,9,0
10587,377794,10,0
10587,90132,11,0
10587,102838,12,0
10588,2022,1,1
10588,18745,2,1
10588,7961,3,0
10588,70089,4,0
10589,5346,1,1
10589,7117,2,1
10589,11686,3,0
10589,42819,4,0
10589,9985,5,0
10589,41175,6,0
10589,55284,7,0
10589,54709,8,0
10589,41374,9,0
10589,39506,10,0
10589,39407,11,0
10589,304633,12,0
10589,9061,13,0
10589,55312,14,0
10589,304633,15,0
10589,398299,16,0
10590,1633,1,1
10590,14006,2,1
10590,4155,3,0
10590,14009,4,0
10590,15619,5,0
10590,15618,6,0
10590,13169,7,0
10591,15622,1,1
10591,11242,2,1
10591,15621,3,1
10591,15620,4,1
10591,1125,5,1
10592,13778,1,1
10592,15626,2,1
10592,15625,3,1
10592,15624,4,1
10592,15623,5,1
10592,103934,6,0
10592,36695,7,0
10592,226652,8,0
10592,2859,9,0
10593,197,1,1
10593,1126,2,1
10593,9301,3,1
10593,9302,4,1
10593,9303,5,1
10593,9304,6,0
10593,15628,7,0
10593,15627,8,0
10593,8588,9,0
10593,5131,10,0
10593,9306,11,0
10593,9311,12,0
10593,24893,13,0
10593,142360,14,0
10594,887,1,1
10594,15632,2,1
10594,4147,3,1
10594,6525,4,0
10594,15631,5,0
10594,4893,6,0
10594,15630,7,0
10594,15629,8,0
10594,112204,9,0
10594,29969,10,0
10594,8690,11,0
10594,12312,12,0
10594,89142,13,0
10594,121546,14,0
10594,32063,15,0
10594,16029,16,0
10594,192311,17,0
10595,18477,1,1
10595,15633,2,1
10595,18478,3,0
10595,13914,4,0
10595,7618,5,0
10595,6512,6,0
10595,36950,7,0
10595,54737,8,0
10596,694,1,1
10596,15635,2,0
10596,15634,3,0
10596,5908,4,0
10596,2101,5,0
10597,1663,1,1
10597,15586,2,1
10597,15641,3,1
10597,10666,4,0
10597,15640,5,0
10597,1190,6,0
10598,496,1,1
10598,15647,2,1
10598,15646,3,0
10598,15645,4,0
10598,4142,5,0
10598,181675,6,0
10599,12901,1,1
10599,2059,2,1
10599,347,3,1
10599,15648,4,1
10599,2201,5,1
10599,26860,6,0
10599,13712,7,0
10599,31556,8,0
10599,5598,9,0
10600,1560,1,1
10600,2070,2,0
10600,2331,3,0
10600,2711,4,0
10600,2712,5,0
10601,1000,1,1
10601,9324,2,1
10601,8999,3,0
10601,15665,4,0
10601,14804,5,0
10601,15656,6,0
10601,15655,7,0
10601,15654,8,0
10601,16477,9,0
10602,1000,1,1
10602,15659,2,1
10602,8469,3,1
10602,15658,4,0
10602,14060,5,0
10602,13928,6,0
10602,15657,7,0
10602,14951,8,0
10603,1558,1,1
10603,4853,2,1
10603,1544,3,0
10603,15684,4,0
10603,15683,5,0
10603,15682,6,0
10604,1640,1,1
10604,357,2,1
10604,4613,3,0
10604,4612,4,0
10604,102306,5,0
10604,14084,6,0
10604,204837,7,0
10605,897,1,1
10605,2465,2,1
10605,263,3,1
10605,4327,4,0
10605,2464,5,0
10605,2895,6,0
10605,8417,7,0
10606,1623,1,1
10606,80,2,1
10606,1470,3,1
10606,3791,4,1
10606,4670,5,0
10606,6164,6,0
10606,1408,7,0
10606,14705,8,0
10606,782,9,0
10606,6163,10,0
10606,525,11,0
10606,15686,12,0
10606,15685,13,0
10607,15705,1,1
10607,14045,2,1
10607,15690,3,0
10607,368,4,0
10607,14287,5,0
10607,13845,6,0
10607,15689,7,0
10607,15688,8,0
10607,10003,9,0
10607,14354,10,0
10607,94846,11,0
10607,13169,12,0
10607,26792,13,0
10607,14806,14,0
10607,94848,15,0
10607,15734,16,0
10608,1975,1,1
10608,7213,2,1
10608,1809,3,1
10608,1864,4,1
10608,7239,5,1
10608,7205,6,1
10608,1995,7,1
10608,55279,8,0
10608,39547,9,0
10608,40450,10,0
10608,9985,11,0
10608,39410,12,0
10608,7619,13,0
10608,7612,14,0
10608,49345,15,0
10608,3998,16,0
10608,36945,17,0
10608,16706,18,0
10608,55280,19,0
10608,40007,20,0
10608,50035,21,0
10608,70154,22,0
10608,70155,23,0
10608,57153,24,0
10608,41374,25,0
10608,19321,26,0
10608,39463,27,0
10608,5422,28,0
10608,40425,29,0
10608,2581,30,0
10608,14584,31,0
10608,53250,32,0
10608,40319,33,0
10608,70167,34,0
10608,62441,35,0
10608,8073,36,0
10608,39612,37,0
10608,39614,38,0
10608,7961,39,0
10608,39432,40,0
10608,39658,41,0
10608,39507,42,0
10608,40458,43,0
10608,54392,44,0
10608,43706,45,0
10608,41916,46,0
10608,51202,47,0
10608,41171,48,0
10608,40464,49,0
10609,3766,1,1
10609,3767,2,1
10609,47049,3,0
10609,60773,4,0
10609,28501,5,0
10609,15694,6,0
10609,45171,7,0
10609,3770,8,0
10609,3769,9,0
10609,45152,10,0
10609,51735,11,0
10609,3768,12,0
10609,28505,13,0
10609,45153,14,0
10609,27464,15,0
10609,17575,16,0
10609,82326,17,0
10609,243176,18,0
10609,47994,19,0
10609,95517,20,0
10609,192117,21,0
10609,45169,22,0
10609,187605,23,0
10609,140318,24,0
10609,82553,25,0
10609,47993,26,0
10609,129602,27,0
10609,45159,28,0
10609,248575,29,0
10609,250255,30,0
10609,250259,31,0
10609,191855,32,0
10609,140317,33,0
10609,82557,34,0
10609,65606,35,0
10609,187610,36,0
10609,187613,37,0
10609,187608,38,0
10609,226890,39,0
10609,191844,40,0
10609,191853,41,0
10609,117016,42,0
10609,153901,43,0
10609,187609,44,0
10609,250256,45,0
10609,191852,46,0
10609,187616,47,0
10609,191850,48,0
10609,187621,49,0
10609,193129,50,0
10609,250267,51,0
10609,187598,52,0
10609,250229,53,0
10609,187591,54,0
10609,250262,55,0
10609,187603,56,0
10609,143535,57,0
10609,250228,58,0
10609,2757,59,0
10609,82352,60,0
10609,47995,61,0
10610,308,1,1
10610,881,2,1
10610,2531,3,0
10610,4626,4,0
10611,30892,1,1
10611,14064,2,1
10611,14423,3,0
10611,14281,4,0
10611,10649,5,0
10611,14326,6,0
10611,1029,7,0
10612,1497,1,1
10612,9301,2,1
10612,15704,3,0
10612,13917,4,0
10612,15703,5,0
10612,15699,6,0
10612,632,7,0
10612,15698,8,0
10612,15697,9,0
10612,144204,10,0
10613,1248,1,1
10613,15702,2,1
10613,15701,3,1
10613,15700,4,1
10613,10236,5,0
10613,15707,6,0
10613,13974,7,0
10613,15706,8,0
10613,6849,9,0
10613,17719,10,0
10614,2319,1,1
10614,5056,2,1
10614,5057,3,1
10614,5058,4,1
10614,5059,5,1
10614,5060,6,0
10614,15710,7,0
10614,1267,8,0
10614,1038,9,0
10614,15709,10,0
10614,15708,11,0
10615,15720,1,1
10615,27200,2,1
10615,15719,3,0
10615,15717,4,0
10615,15718,5,0
10616,7847,1,1
10616,5633,2,1
10616,15730,3,0
10616,7784,4,0
10616,15729,5,0
10616,15728,6,0
10616,15727,7,0
10616,2099,8,0
10616,5894,9,0
10617,260,1,1
10617,1277,2,1
10617,586,3,1
10617,13162,4,1
10617,61,5,1
10617,15732,6,0
10617,5641,7,0
10617,7426,8,0
10617,14167,9,0
10617,14131,10,0
10617,7199,11,0
10618,1633,1,1
10618,509,2,1
10618,457,3,0
10618,11035,4,0
10618,14009,5,0
10618,15736,6,0
10618,2834,7,0
10618,10786,8,0
10618,15735,9,0
10618,15734,10,0
10619,1581,1,1
10619,2771,2,1
10619,4454,3,1
10619,11088,4,0
10619,15741,5,0
10619,15742,6,0
10619,6838,7,0
10619,6592,8,0
10619,2149,9,0
10620,1098,1,1
10620,3870,2,1
10620,15747,3,0
10620,15746,4,0
10620,4749,5,0
10620,15783,6,0
10620,15050,7,0
10620,18925,8,0
10621,635,1,1
10621,509,2,0
10621,15753,3,0
10621,15754,4,0
10622,2941,1,1
10622,2907,2,1
10622,15756,3,1
10622,4182,4,1
10622,15755,5,1
10622,10167,6,1
10622,3380,7,1
10622,1298,8,1
10622,6387,9,0
10622,3380,10,0
10622,44669,11,0
10622,34074,12,0
10623,611,1,1
10623,14935,2,1
10623,4612,3,0
10623,15759,4,0
10623,10867,5,0
10623,15758,6,0
10623,15757,7,0
10623,71196,8,0
10624,7573,1,1
10624,15763,2,1
10624,6165,3,1
10624,15762,4,0
10624,7572,5,0
10624,180663,6,0
10624,15761,7,0
10624,15760,8,0
10624,7574,9,0
10624,21251,10,0
10624,140628,11,0
10625,6558,1,1
10625,1957,2,1
10625,6194,3,1
10625,59229,4,0
10625,3465,5,0
10625,7136,6,0
10625,1816,7,0
10625,190565,8,0
10625,3824,9,0
10626,1850,1,1
10626,1932,2,1
10626,11158,3,1
10626,2609,4,1
10626,1873,5,0
10626,1860,6,0
10626,12827,7,0
10626,1879,8,0
10627,3626,1,1
10627,1938,2,1
10627,1877,3,0
10627,2045,4,0
10628,135,1,1
10628,556,2,1
10628,15770,3,1
10628,15766,4,0
10628,368,5,0
10628,429,6,0
10628,15765,7,0
10628,15764,8,0
10628,15274,9,0
10629,376,1,1
10629,1061,2,0
10629,647,3,0
10629,15776,4,0
10630,1558,1,1
10630,1627,2,0
10630,6817,3,0
10630,4749,4,0
10630,29395,5,0
10630,5344,6,0
10630,15783,7,0
10631,1327,1,1
10631,15790,2,1
10631,15789,3,0
10631,8479,4,0
10631,46238,5,0
10631,23787,6,0
10632,1385,1,1
10632,718,2,1
10632,4810,3,1
10632,15794,4,1
10632,1593,5,1
10632,15793,6,0
10632,15792,7,0
10632,15791,8,0
10633,15800,1,1
10633,15799,2,1
10633,15798,3,1
10633,15797,4,1
10633,6373,5,1
10633,15796,6,1
10633,10305,7,0
10633,11059,8,0
10633,286954,9,0
10633,99668,10,0
10633,138250,11,0
10633,71218,12,0
10633,50143,13,0
10633,18112,14,0
10633,264448,15,0
10633,221394,16,0
10633,104221,17,0
10633,223690,18,0
10633,246470,19,0
10633,262843,20,0
10634,1507,1,1
10634,179,2,0
10634,16274,3,0
10635,15811,1,1
10635,7707,2,1
10635,1338,3,1
10635,1190,4,1
10635,2631,5,1
10635,15810,6,0
10636,2246,1,1
10636,767,2,0
10636,1117,3,0
10636,6936,4,0
10637,514,1,1
10637,15812,2,0
10637,15817,3,0
10637,11138,4,0
10637,11206,5,0
10637,15816,6,0
10637,14322,7,0
10637,15815,8,0
10637,15813,9,0
10638,465,1,1
10638,667,2,1
10638,14627,3,0
10638,15825,4,0
10638,15824,5,0
10638,15823,6,0
10638,15273,7,0
10638,38331,8,0
10638,16052,9,0
10638,14338,10,0
10639,976,1,1
10639,1371,2,1
10639,9,3,0
10639,6012,4,0
10639,6530,5,0
10639,6531,6,0
10640,1327,1,1
10640,1281,2,1
10640,725,3,1
10640,4549,4,1
10640,1218,5,1
10640,11066,6,0
10640,87746,7,0
10640,5014,8,0
10640,12239,9,0
10640,5884,10,0
10640,6163,11,0
10640,14514,12,0
10640,20976,13,0
10640,60539,14,0
10640,21252,15,0
10640,3114,16,0
10640,38118,17,0
10640,4947,18,0
10640,87747,19,0
10641,15834,1,1
10641,15833,2,1
10641,15832,3,1
10641,15831,4,0
10641,15830,5,0
10642,2707,1,1
10642,887,2,1
10642,539,3,1
10643,1303,1,1
10643,360,2,1
10643,6913,3,1
10643,14705,4,0
10643,2155,5,0
10643,3872,6,0
10643,1160,7,0
10644,2213,1,1
10644,2631,2,1
10644,7033,3,1
10644,17861,4,1
10644,45274,5,1
10644,15842,6,0
10644,15845,7,0
10644,19172,8,0
10645,99,1,1
10645,317,2,1
10645,856,3,1
10645,20186,4,1
10645,13840,5,1
10645,15856,6,0
10645,7704,7,0
10645,323,8,0
10645,14570,9,0
10645,15855,10,0
10645,2499,11,0
10645,11095,12,0
10646,1581,1,1
10646,1053,2,1
10646,2962,3,1
10646,5344,4,1
10646,10597,5,1
10646,4524,6,1
10646,2152,7,1
10646,15782,8,0
10646,299,9,0
10646,15859,10,0
10646,15858,11,0
10646,10599,12,0
10646,8745,13,0
10646,15857,14,0
10646,13965,15,0
10646,150,16,0
10646,839,17,0
10647,5796,1,1
10647,15872,2,1
10647,15871,3,1
10647,15870,4,0
10647,15869,5,0
10647,15868,6,0
10647,11257,7,0
10647,19396,8,0
10648,15884,1,1
10648,14290,2,0
10648,15883,3,0
10648,15882,4,0
10648,15881,5,0
10648,15880,6,0
10648,15879,7,0
10649,42394,1,1
10649,42233,2,1
10649,41165,3,0
10649,2635,4,0
10650,3375,1,1
10650,10619,2,1
10650,7383,3,1
10650,556,4,0
10650,15895,5,0
10650,5281,6,0
10650,15894,7,0
10650,15893,8,0
10650,11245,9,0
10650,15892,10,0
10650,15891,11,0
10650,19254,12,0
10651,870,1,1
10651,1418,2,1
10651,1371,3,1
10651,745,4,1
10651,867,5,1
10651,7784,6,1
10651,4779,7,1
10651,689,8,1
10651,938,9,1
10651,11360,10,0
10651,263557,11,0
10651,6059,12,0
10651,29348,13,0
10651,34020,14,0
10651,26223,15,0
10651,34884,16,0
10651,31615,17,0
10651,194448,18,0
10651,111622,19,0
10651,3442,20,0
10651,19984,21,0
10651,133166,22,0
10651,6991,23,0
10651,17141,24,0
10651,14297,25,0
10651,10499,26,0
10651,7355,27,0
10651,15553,28,0
10651,6774,29,0
10651,34945,30,0
10651,3541,31,0
10651,4723,32,0
10651,6864,33,0
10651,221782,34,0
10651,227283,35,0
10651,197361,36,0
10651,206878,37,0
10651,189584,38,0
10651,13964,39,0
10651,112331,40,0
10651,10567,41,0
10651,263560,42,0
10651,29462,43,0
10651,16291,44,0
10651,263558,45,0
10651,93483,46,0
10652,117,1,1
10652,1336,2,1
10652,15902,3,0
10652,6841,4,0
10652,5982,5,0
10652,7025,6,0
10653,15906,1,1
10653,15905,2,1
10653,15904,3,1
10653,15903,4,1
10653,15907,5,1
10654,1381,1,1
10654,2896,2,0
10654,552,3,0
10654,4650,4,0
10654,15910,5,0
10654,15909,6,0
10655,15921,1,1
10655,15915,2,1
10655,15914,3,1
10655,15913,4,0
10655,2496,5,0
10655,15912,6,0
10655,15911,7,0
10656,1800,1,1
10656,2022,2,1
10656,38170,3,1
10656,7112,4,0
10656,40418,5,0
10656,41630,6,0
10656,41353,7,0
10656,3455,8,0
10656,37460,9,0
10656,7612,10,0
10656,6678,11,0
10657,814,1,1
10657,13641,2,1
10657,11567,3,1
10657,11568,4,0
10657,11569,5,0
10658,881,1,1
10658,187,2,1
10658,15923,3,0
10658,14780,4,0
10658,15774,5,0
10658,6012,6,0
10658,4456,7,0
10658,6048,8,0
10658,15922,9,0
10659,41242,1,1
10659,13897,2,1
10659,41287,3,1
10659,7119,4,0
10659,57798,5,0
10659,41353,6,0
10659,41179,7,0
10660,107,1,1
10660,1293,2,1
10660,15936,3,0
10660,15935,4,0
10660,14278,5,0
10661,1994,1,1
10661,64881,2,1
10661,1938,3,1
10661,2399,4,0
10661,1696,5,0
10661,66012,6,0
10661,1879,7,0
10662,226,1,1
10662,17767,2,1
10662,29800,3,0
10662,27434,4,0
10662,29801,5,0
10662,29802,6,0
10662,29812,7,0
10662,206729,8,0
10663,1493,1,1
10663,852,2,0
10663,15940,3,0
10663,8690,4,0
10664,1566,1,1
10664,937,2,1
10664,1343,3,0
10664,15949,4,0
10664,14478,5,0
10664,4760,6,0
10664,7104,7,0
10665,54093,1,1
10665,1842,2,1
10665,15957,3,0
10666,375,1,1
10666,638,2,1
10666,15960,3,1
10666,13856,4,1
10666,11222,5,1
10666,4616,6,1
10666,15959,7,1
10666,10873,8,0
10666,39246,9,0
10666,11867,10,0
10666,52803,11,0
10666,14973,12,0
10666,200969,13,0
10666,6816,14,0
10666,5884,15,0
10666,13484,16,0
10667,5059,1,1
10667,15964,2,0
10667,15965,3,0
10667,4500,4,0
10668,15975,1,1
10668,15974,2,1
10668,15973,3,0
10668,15972,4,0
10668,15971,5,0
10668,15970,6,0
10668,48213,7,0
10668,21716,8,0
10669,10160,1,1
10669,58472,2,1
10669,16890,3,1
10669,52666,4,1
10669,5941,5,1
10669,58810,6,1
10669,38578,7,1
10669,108354,8,1
10669,28489,9,1
10669,108355,10,0
10669,4848,11,0
10669,58797,12,0
10670,1945,1,1
10670,1870,2,1
10670,2248,3,0
10671,1625,1,1
10671,21753,2,1
10671,12281,3,1
10671,11101,4,1
10671,3472,5,0
10671,15989,6,0
10671,12264,7,0
10671,15988,8,0
10671,2409,9,0
10671,5897,10,0
10671,3686,11,0
10671,15987,12,0
10671,2531,13,0
10671,4456,14,0
10671,16093,15,0
10671,29045,16,0
10671,6343,17,0
10671,177897,18,0
10671,2330,19,0
10671,9254,20,0
10671,176528,21,0
10671,12241,22,0
10671,226306,23,0
10671,14663,24,0
10671,87822,25,0
10671,201303,26,0
10671,10151,27,0
10671,13829,28,0
10671,160209,29,0
10671,197664,30,0
10671,6952,31,0
10671,6536,32,0
10671,36071,33,0
10671,140014,34,0
10671,10417,35,0
10671,103163,36,0
10671,191139,37,0
10671,34922,38,0
10671,213048,39,0
10671,226346,40,0
10671,463,41,0
10671,145144,42,0
10671,18927,43,0
10671,6606,44,0
10673,1609,1,1
10673,612,2,1
10673,15996,3,0
10673,16000,4,0
10673,15999,5,0
10673,15998,6,0
10673,15997,7,0
10673,30060,8,0
10673,149275,9,0
10673,179765,10,0
10674,16011,1,1
10674,16010,2,1
10674,16009,3,1
10674,16008,4,0
10674,16007,5,0
10674,16006,6,0
10674,16005,7,0
10675,430,1,1
10675,115,2,1
10675,448,3,1
10675,16015,4,0
10675,16014,5,0
10675,6489,6,0
10675,16013,7,0
10675,16012,8,0
10675,15294,9,0
10675,187644,10,0
10675,219202,11,0
10676,2046,1,1
10676,16016,2,1
10676,16017,3,0
10676,16018,4,0
10676,112140,5,0
10676,16019,6,0
10676,93802,7,0
10676,190685,8,0
10677,481,1,1
10677,835,2,1
10677,5267,3,0
10677,5268,4,0
10677,5269,5,0
10677,5270,6,0
10677,5271,7,0
10677,5272,8,0
10678,481,1,1
10678,8542,2,1
10678,12311,3,0
10678,5984,4,0
10678,16031,5,0
10678,16030,6,0
10678,4907,7,0
10678,14761,8,0
10679,611,1,1
10679,709,2,1
10679,16041,3,0
10679,3143,4,0
10680,1051,1,1
10680,16045,2,1
10680,16044,3,0
10680,16043,4,0
10680,13458,5,0
10680,16042,6,0
10680,118312,7,0
10680,271193,8,0
10681,14327,1,1
10681,16055,2,1
10681,16054,3,0
10681,16053,4,0
10681,16052,5,0
10681,16051,6,0
10681,16050,7,0
10681,14339,8,0
10681,36145,9,0
10681,14569,10,0
10681,81893,11,0
10681,137944,12,0
10681,251714,13,0
10681,94987,14,0
10681,251690,15,0
10681,221346,16,0
10681,95080,17,0
10681,245291,18,0
10681,94949,19,0
10681,187667,20,0
10681,23692,21,0
10681,14344,22,0
10681,215547,23,0
10682,610,1,1
10682,2408,2,1
10682,1501,3,1
10682,2914,4,0
10682,15658,5,0
10682,4716,6,0
10682,4455,7,0
10682,4182,8,0
10683,1068,1,1
10683,2151,2,1
10683,931,3,0
10683,732,4,0
10683,3887,5,0
10684,15910,1,1
10684,5154,2,1
10684,16092,3,0
10684,16091,4,0
10685,1300,1,1
10685,1366,2,1
10685,7378,3,1
10685,7380,4,1
10685,4616,5,0
10685,7379,6,0
10685,7382,7,0
10686,1945,1,1
10686,1870,2,1
10686,2248,3,1
10686,4393,4,0
10686,11158,5,0
10686,2181,6,0
10686,3608,7,0
10687,1066,1,1
10687,16110,2,1
10687,13732,3,0
10687,16109,4,0
10687,2945,5,0
10687,16108,6,0
10687,16103,7,0
10687,16102,8,0
10688,611,1,1
10688,2602,2,0
10688,16111,3,0
10688,2895,4,0
10689,117,1,1
10689,1157,2,1
10689,153,3,0
10689,15375,4,0
10689,2409,5,0
10689,5917,6,0
10689,16119,7,0
10690,16125,1,1
10690,1260,2,1
10690,405,3,1
10690,4936,4,0
10690,6063,5,0
10690,16124,6,0
10690,16123,7,0
10690,16122,8,0
10690,16121,9,0
10691,1563,1,1
10691,6758,2,1
10691,16132,3,1
10691,889,4,1
10691,14273,5,1
10691,4759,6,0
10691,3369,7,0
10691,19201,8,0
10692,16136,1,1
10692,16134,2,1
10692,16135,3,0
10692,16133,4,0
10692,2719,5,0
10692,6144,6,0
10692,16138,7,0
10692,16137,8,0
10693,352,1,1
10693,1026,2,1
10693,1053,3,1
10693,2952,4,0
10693,8548,5,0
10694,652,1,1
10694,610,2,1
10694,1068,3,1
10694,10728,4,0
10694,16150,5,0
10694,16149,6,0
10694,12742,7,0
10695,1157,1,1
10695,1549,2,1
10695,5081,3,1
10695,15901,4,1
10695,12283,5,0
10695,3639,6,0
10695,13484,7,0
10695,16152,8,0
10695,7601,9,0
10696,1338,1,1
10696,185,2,1
10696,16159,3,1
10696,16158,4,0
10696,16157,5,0
10696,16156,6,0
10696,11032,7,0
10696,14780,8,0
10696,10658,9,0
10696,16155,10,0
10696,16154,11,0
10696,16153,12,0
10697,1625,1,1
10697,4779,2,0
10697,17059,3,0
10697,6521,4,0
10697,10555,5,0
10698,552,1,1
10698,765,2,1
10698,16166,3,0
10698,16165,4,0
10698,11064,5,0
10699,16173,1,1
10699,16172,2,1
10699,16171,3,1
10699,16170,4,0
10699,16169,5,0
10699,16168,6,0
10699,16167,7,0
10699,118159,8,0
10699,94978,9,0
10700,187,1,1
10700,4510,2,1
10700,2950,3,0
10700,14277,4,0
10700,16183,5,0
10700,16182,6,0
10700,525,7,0
10701,1017,1,1
10701,16190,2,1
10701,16189,3,0
10701,16188,4,0
10701,16187,5,0
10701,16186,6,0
10701,16185,7,0
10701,16184,8,0
10701,222,9,0
10701,109874,10,0
10701,109875,11,0
10701,109876,12,0
10701,31523,13,0
10701,19627,14,0
10702,309,1,1
10702,2059,2,1
10702,920,3,1
10702,16193,4,1
10702,16192,5,0
10702,16191,6,0
10702,13941,7,0
10702,14451,8,0
10702,2418,9,0
10703,698,1,1
10703,1126,2,1
10703,16194,3,1
10703,1295,4,1
10703,29682,5,0
10703,45343,6,0
10703,245572,7,0
10703,245576,8,0
10703,31591,9,0
10704,1017,1,1
10704,1126,2,1
10704,16197,3,1
10704,15655,4,0
10704,16196,5,0
10704,16195,6,0
10704,7090,7,0
10704,15588,8,0
10704,5099,9,0
10704,11942,10,0
10704,16426,11,0
10704,27069,12,0
10704,94958,13,0
10704,72940,14,0
10705,15705,1,1
10705,1015,2,1
10705,230,3,1
10705,16204,4,0
10705,37317,5,0
10705,2700,6,0
10705,16203,7,0
10705,14182,8,0
10705,143119,9,0
10705,16202,10,0
10706,1313,1,1
10706,934,2,1
10706,16208,3,0
10706,16207,4,0
10706,4748,5,0
10706,6782,6,0
10706,16206,7,0
10708,6473,1,1
10708,16223,2,1
10708,16222,3,1
10708,47602,4,0
10708,16220,5,0
10708,16219,6,0
10708,16218,7,0
10708,16217,8,0
10708,16216,9,0
10709,10997,1,1
10709,16232,2,1
10709,14457,3,0
10709,16231,4,0
10709,16230,5,0
10709,16105,6,0
10709,16229,7,0
10709,16228,8,0
10710,6052,1,1
10710,1138,2,1
10710,341,3,1
10710,16242,4,1
10710,16241,5,0
10710,16240,6,0
10711,1330,1,1
10711,2101,2,1
10711,16248,3,0
10711,16247,4,0
10711,16202,5,0
10711,16246,6,0
10711,16245,7,0
10711,16243,8,0
10712,16249,1,1
10712,4009,2,1
10712,7747,3,0
10712,57821,4,0
10712,54525,5,0
10712,5757,6,0
10712,57402,7,0
10713,16250,1,1
10713,5063,2,1
10713,46595,3,0
10713,5757,4,0
10713,16252,5,0
10713,70099,6,0
10713,55575,7,0
10713,70089,8,0
10713,41027,9,0
10714,16253,1,1
10714,16250,2,1
10714,16249,3,1
10714,4336,4,1
10714,42235,5,0
10714,55176,6,0
10715,16264,1,1
10715,16263,2,1
10715,16262,3,1
10715,16261,4,1
10715,16260,5,0
10715,16259,6,0
10715,16258,7,0
10715,16257,8,0
10715,16256,9,0
10715,16255,10,0
10715,13408,11,0
10715,13868,12,0
10715,5104,13,0
10716,52935,1,1
10716,52936,2,1
10716,52937,3,1
10716,52938,4,1
10716,52939,5,1
10716,1068,6,1
10716,52940,7,1
10716,29503,8,1
10716,52941,9,1
10716,18666,10,1
10716,11057,11,0
10716,50785,12,0
10716,29236,13,0
10716,52942,14,0
10716,52943,15,0
10716,52944,16,0
10716,17105,17,0
10716,52953,18,0
10716,52954,19,0
10716,52955,20,0
10717,517,1,1
10717,1371,2,1
10717,5279,3,0
10717,16266,4,0
10717,936,5,0
10717,1530,6,0
10717,2711,7,0
10717,5580,8,0
10718,1068,1,1
10718,232,2,1
10718,320,3,1
10718,1025,4,1
10718,5254,5,0
10718,2174,6,0
10719,15,1,1
10719,5131,2,1
10719,16268,3,0
10719,16267,4,0
10719,3687,5,0
10719,2532,6,0
10720,136597,1,1
10721,290,1,1
10721,16275,2,0
10721,16274,3,0
10721,7561,4,0
10721,10998,5,0
10721,5278,6,0
10722,290,1,1
10722,5254,2,0
10722,11004,3,0
10722,337,4,0
10722,5277,5,0
10722,16280,6,0
10722,1342,7,0
10722,10235,8,0
10722,106256,9,0
10723,290,1,1
10723,16275,2,0
10723,15902,3,0
10723,16273,4,0
10723,16281,5,0
10723,16283,6,0
10723,16282,7,0
10724,290,1,1
10724,1463,2,0
10724,6386,3,0
10724,15902,4,0
10724,16287,5,0
10724,5876,6,0
10724,11006,7,0
10724,16286,8,0
10724,16276,9,0
10724,16285,10,0
10725,290,1,1
10725,4666,2,0
10725,931,3,0
10725,16293,4,0
10726,1157,1,1
10726,380,2,1
10726,85,3,0
10726,7545,4,0
10726,3872,5,0
10727,380,1,1
10727,1157,2,1
10727,16291,3,0
